instrulife_product_number,name,price
SWANNH15,SWANN MORTON+HEFT NR 15 10st,4.92
SWANNH20,SWANN MORTON+HEFT NR 20 10st,4.92
SWANNH23,SWANN MORTON+HEFT NR 23 10st,4.92
SWANNH24,SWANN MORTON+HEFT NR24 10ST,4.92
AUTOCL37,AUTOCLAAFZAK 270 X 450MM 100st,21.94
CANULE21,CANULE TEPEL KRUUSE LUER STER 2cm 100st,6.58
HONDEN23,HONDENKR BUSTER CLASSIC MELKWIT 15cm,2.18
SPALKQ12,SPALK QUICK SPLINT BUST ACHTERPOOT L 1P,20.26
VETFLE10,VETFLEX 5cm X 4.5m 10rln WIT,17.02
VETFLE11,VETFLEX 5cm X 4.5m 10rln ROOD,17.02
WATTER10,WATTE ROL 250GR,3.80
COMPRE75,COMPRES EURON ABS 10x20 STERIEL 40ST,10.91
COMPRE76,COMPRES EURON 10x10cm STERIEL 50st,7.08
KIPIPE46,KI-PIPET SOEP+CATH MINITUB 75cm 5st,10.91
PRIMAP17,PRIMAPORE 20cmx10cm 20st,16.89
CELLON70,CELLONA FIXEERBANDJES 40cm 10st,18.95
CURAPO00,CURAPLAST 4cmx5m,8.79
KOMPRE00,KOMPREX  8cmx2mx05cm,8.79
ROSIDA02,ROSIDAL ZWAAR 12cmx5m,8.20
SPORTY00,SPORTY WINDEL COHES HUDSKLEURIG 8cmx3.5m,4.92
STELLA82,STELLASTIC VISCOSE 5cmx5m CELLO 20st,3.27
STELLAH00,STELLA HAFT 6cmx4m,1.09
TUBEGV04,TG TUBULAIR VERBAND T6 20M,10.29
WIEKGA03,WIEK GAAS STERIEL 10cmx5m,5.95
WWSPUI81,WWS TERUMO 2.5 ML LUER 100ST,4.33
WWSPUI85,WWS TERUMO 10 ML LUER EXCENTRISCH 100st,7.67
WWSPUI95,WWS TERUMO 2ML 100st LL,7.67
PISTOO11,PISTOOL M PIN:MUNITIE BLAUW RUND/VARKEN,13.03
PISTOO12,PISTOOL M PIN: MUNITIE ROOD VR STIEREN,13.03
EXCILO00,EXCILON AMD 10x10cm 50st,27.24
ZWANGE00,ZWANGERSCHAPSTESTEN ONE STEP 5 CARDS,9.85
ABOIST10,ABOIST VULLING CITRONELLA 75 ML - 1st,9.85
FLUTTE10,FLUTTERVALVE+DOORSTEEKP METAAL V GLAS1st,11.97
SILICO01,SILICONE OLIE 100 ML,4.95
ANES0046,CATHETER MOUNT FLEXIBLE,1.65
NAALD063,NAALDEN DELVO 13/20 LL 12st,6.08
NAALD105,NAALDEN DELVO 13/30 LL 12st,6.08
MEDIPO10,MEDIPORE 10cmx10m,6.14
VILEDA00,VILEDA WETTEX SOFT 10st,6.11
COMPRI00,COMPRIHAFT 10cm X 5m 1st,9.91
COVERL02,COVERPLAST LATEXFREE 2.5x7.6cm 100st,6.05
LEUKOT01,LEUKOTAPE 5cmx10m 1st,7.82
INFUUS36,INFUUSSET IVAC 598 VR INFUUSPOMP 1st,3.33
ALBUST00,ALBUSTIX 50st,7.76
CATHET45,CATH PORTEX JACKSON 3F 1mmx11cm,7.73
CATHET46,"CATH PORTEX JACKSON 4F 1,3mmX11cm",7.73
SIGNAS00,SIGNASPRAY 250ML,3.89
NEUSRI50,NEUSRING OMEGA KOPER 52 MM,3.86
AFDEKD13,AFDEKDOEK BUSTER 120x120cm STERIEL 1st,1.65
HANDSC47,HANDSCHOEN KRUTEX LATEX NT-GEP XL 100ST,9.38
HANDSC51,HANDSCHOEN KRUTEX LATEX NT-GEP L 100st,9.38
HONDEN27,HONDENKR BUSTER CLASSIC MELKWIT 40cm,9.35
HONDEN61,HONDENSOK BUSTER M 75cm 2st,10.03
KIPIPE30,KI-PIPET VARKENS MELROSE 1st,8.88
MEFIX020,MEFIX 10mx15cm SPARADRAP,7.17
MESOFT10,MESOFT STERIEL 5x5cm 30x5st,3.86
MESOFT11,MESOFT STERIEL 10x10cm 75x2st,10.03
KIPIPE09,KI-PIPET RUND/PAARD NT-STER 60cm 25st,6.64
CATHET13,CATHET RUSCH SILIKO FOLEY CH12 30ML 1st,1.65
CATHET130,CATHET RUSCH SILKO FOLEY CH26 10ml 1st,1.65
CATHET131,CATHET RUSCH SILKO FOLEY CH18 30ML 1st,1.65
BACTIG05,BACTIGRAS 10x10cm 10st,7.17
OPSITE11,OPSITE FLEXIFIX 5cmx10m,14.86
CAMBRI05,CAMBRIC L 7cm CELLO 20st,8.91
CELLON50,CELLONA XTRA 75cm 1st,1.65
COMPRE35,COMPRES OOG STERIEL OPHTAL 12st,3.30
SHOECA01,SHOECAST 0 RECHTS 32-35 1st,12.77
SHOECA05,SHOECAST 0 LINKS 32-35 1st,12.77
TUBEGV00,TG TUBULAIR T1 VINGERVERBAND 2cmx5m,3.30
WIEKGA04,WIEK GAAS STERIEL 30cmx3m,3.33
CATHET11,CATHET AFZUIGCANULE POOLE STERIEL 1st,6.11
SONDEB00,SONDE BUBBLE NON-COND 5x1mm 30m,13.83
ELASTR01,ELASTRATORRINGEN 500st,6.70
ONTHOO00,ONTHOORN CARTOUCHE BUTANE+PROPAAN 110ML,7.17
MEDIPO01,"MEDIPORE+PAD 5x7,2cm, 50st",11.80
INFUSI48,INFUSIESET VERLENGSL 200cmHEIDELBERG1st,1.68
WWNAAL20,WWN BRAUN DENTAL 27Gx1 1/2 100st,6.76
OVERAL00,OVERALL WEGWERP+KAP  1st,1.68
HANSAM00,HANSAPLAST SOFT 6cmx5m,8.94
SOFFBA01,SOFFBAN 7.5cmx2.7m 12st,9.00
SONDEP965,SONDE NASO FEEDING TUBE 40cm 10FG,10.77
INFUSI76,INFUSIE DIALEX VERLENGLEIDING 60cmLL1st,0.56
PROLAP00,PROLAPSLEPEL SCHAAP 1st,1.68
MOLIME06,MOLIMED COMFORT MAXI 28st,6.79
SKINSA00,SKINSAN SCRUB 500ml,5.05
CATHET21,CATH INSEMINATIE HOND KRUUSE REF 273404,0.56
CATHET69,CATH URINE KAT 130x1.0MM+STYLET BUSTER,3.39
GELANA00,GEL ANAAL VETTEC 1st,3.39
HONDEN97,HONDENKR BUSTER CLASSIC TRANSP 30cm,4.52
VALULI01,VALULINE BANDAGE 5cmX4.5m 10st ROOD,10.06
KIPIPE44,KI-PIPET SOEP+CATH ST MINITUB 65CM 1st,2.80
MEFIX010,MEFIX 10mx5cm SPARADRAP,2.83
HANDSC006,HANDSC SEMPERCARE LATEX N GP NST XS100s,5.67
HANDSC007,HANDSC SEMPERCARE LATEX N GP NST S 100s,5.67
HANDSC008,HANDSC SEMPERCARE LATEX N GP NST M 100s,5.67
HANDSC009,HANDSC SEMPERCARE LATEX N GP NST L 100s,5.67
HANDSC010,HANDSC SEMPERCARE LATEX N GP NST XL100s,5.67
KETURT00,KETUR-TEST 50st,6.76
OPSITE44,OPSITE POST-OP 10x12cm 10st,10.74
CAMBRI07,CAMBRIC L 5cm CELLO 20st,7.85
CELLON73,CELLONA CREME 200G,9.00
COMPRE41,COMPRES STERIEL 5X5CM 80X5 8L,12.86
WWNAAL59,WWN TERUMO STOMPE NAALD 18Gx1 1/2 100st,3.92
WWSPUI51,WWS 2.5 ML+21Gx5/8 TERUMO 100st,7.88
WWSPUI52,WWS 2.5 ML+21Gx11/2 TERUMO 100st,7.88
WWSPUI53,WWS 2.5 ML+23Gx1 INCH TERUMO 100st,7.88
WWSPUI56,WWS 2.5 ML+25Gx5/8 TERUMO 100st,7.88
FLUTTE01,FLUTTERV INFUSIECAP SILICONE COMPL 1st,7.91
ONTHOO02,ONTHOORNSTIFTEN,5.64
SANODO01,SANODOR CONTACT 500ML,5.76
COVERB10,COVERPLAST BARRIER VINGERTOP 44x50mm50st,10.80
HONDEN82,HONDENKR FUNCOL 12.5cm ORANJE POOTJES,2.27
IDEALF00,IDEALFLEX 15cm x 5m 1st,3.98
WATTES10,WATTESTOKJES 15cm EENZIJDIG 100st,1.15
AUTOCL26,AUTOCLAAFZAK 160 X 220MM 100st,6.35
KIPIPE17,KI-PIPET PAARD MINITUB 65CM-5ST,2.86
MESOFT04,MESOFT NIET STERIEL 7.5x7.5cm 300st,5.14
AFZUIG22,SUCTION 250ml CANISTER 1pc,5.76
DURACE11,DURACELL 2016 3V DEX 2st,5.76
OPSITE20,OPSITE FLEXIFIX 10cmx1m,4.02
STELLA81,STELLASTIC VISCOSE 10cmx4m CELLO 20st,6.91
CATHET73,CATH URINE+MANDRIN RUSCH NR 1 = 3 CH,5.70
CATHET75,CATH URINE+MANDRIN RUSCH NR 2 = 6 CH,5.70
THERMO50,THERMOSTRIP 30x8cmx0.8mm 1st,5.85
INFUSI43,INFUSIESET INTRAFIX AIR LUER 150cm 10st,8.68
TENSOP04,TENSOPLAST SPORT 3cmx2.5m 1st,4.67
IMMERS00,IMMERSIE OLIE 25ML,4.70
SCHEDE00,SCHEDELINT BUHNER GENIA 6.5mmx5m KOE 1st,5.79
ECHO0006,ECHO THERMOPAPIER MITSUBISHI K61B 1st,8.71
TONDEU19,TONDEUZE OLIE 118 ML OSTER,2.92
TANDHY00,TANDHYGIENE SET MIKKY,4.11
BOWIET00,BOWIE EN DICK TEST 1ST,4.64
HONDEN95,HONDENKR BUSTER CLASSIC TRANSP 20cm,2.89
KIPIPE11,KI-PIPET RUND BOVIVET NT-STER 53cm 25st,5.85
OPSITE50,OPSITE SPRAY 100 ML,5.85
WATTEH00,HYDROFIELE WATTE OP ROL 250GR STELLA 1ST,2.92
BIOPSY06,BIOPSY ACUPUNCH 10MM 1st,4.70
VASOCA00,VASOCAN / VASOFIX MANDRIN 20G 1st,0.59
VASOCA01,VASOCAN / VASOFIX MANDRIN 22G BLAUW 1st,0.59
TRICOF01,TRICOFIX B VINGERBUISVERBAND 25cmx20m,5.88
DIAOOR00,DIAFARM OORREINIGER 100ML+DRUPPELTELLER,2.95
MOLIME03,MOLIMED MIDI 14st,2.95
ANESTH31,ANESTH VOCHTFILTER VR KROBER O2 1st,5.91
CANULE959,CANULE ENDO-TRACHEAAL DOORZICHTIG 2.5MM,3.58
CATHET18,CATHET URETERAL CAT CH4 1st,5.91
TUBEMA05,TUBE MAYO REF 124700 NR 2 6.5cm,4.73
OORMER00,OORMERK ALLFLEX 1st,0.59
DISPOM01,DISPOMED 75x75 4 PLY 100st,1.77
WATTEH01,HYDROFIELE WATTE OP ROL 500GR STELLA1st,5.88
CANULE25,CANULE TEPEL RESORB 75cm 6st,5.88
MILRAP00,"M WRAPZ EAZY TEAR 7,5CM ZWART, 1 ST",3.64
DIABAD00,DIAFARM OOGBAD MET DRUPPELTELLER 100ML,3.02
NEUSRI01,NEUSRING SIGMA METAAL 55 MM,3.02
AUTOCL27,AUTOCLAAFZAK 150 X 400MM 100st,10.82
HONDEN26,HONDENKR BUSTER CLASSIC MELKWIT 30cm,3.64
KIRIET00,KI-RIETJES PINCET 1ST,8.98
PADDIN02,VET POULTICE PADDING 30cm 500gr 1St,6.68
AFZUIG27,SUCTION CATHETER ADAPTER 15 OD 1pc,1.21
LENKEL00,LENKELAST 6cmx5m 1st,1.80
VARICE10,VARICEX-F 10cmx5m 1st,4.82
HONDEN42,HONDENKRSTAR NR 3,3.61
DIASHA05,DIAFARM SHAMPOO STS 150ml,3.70
KLEURB00,KLEURBLOK SCHAAP GROEN 1st,3.67
KLEURB01,KLEURBLOK SCHAAP ROOD 1st,3.67
KLEURB02,KLEURBLOK SCHAAP BLAUW 1st,3.67
MOLIME00,MOLIMED ULTRA MICRO 28st,3.05
CATHET40,CATH MERRIE SLIJMONDERZOEK EQUIVET 1st,4.91
HONDEN25,HONDENKR BUSTER CLASSIC MELKWIT 25cm,3.08
NEUSRI07,NEUSRING SIGMA KRUUSE 1st,4.88
KIBUIS05,KI BUISJES 50ML KONISCH 25ST,6.71
DIASPRAY00,DIAFARM BITTERSPRAY 100ML 1st,3.73
DIAZALF00,DIAFARM VITRIOOLZALF 150ML,3.76
HONDEN50,HONDENSCHOEN MIKKY NR 0,3.76
BLOEDZ04,BLOEDZAK CPDA-1 ANTI-COAG 500ML 1st,8.70
KIPIPE16,KI-PIPET PAARD BOVIVET STERIEL 60CM 1ST,0.62
ROSIDA00,ROSIDAL ZWAAR 8cmx5m,5.62
WWSPUI60,WWS INSULINE 0.3 ML BD 30Gx5/16 10st,1.92
LEUKOS00,LEUKOSILK 1.25cmx5m 1st OP RING,1.92
CATHET31,CATH IV INTRANULE 13GX105MM 23MM 1st,3.85
HONDEN81,HONDENKR FUNCOL 10cm PAARSE POOTJES,1.92
AVTHAF14,AVT-HAF 10CM X 20M,3.82
HANDSC103,HANDSC AURELIA LATEX NT-ST GP L 100st,3.79
HANDSC120,HANDSC SUPERGLOVES LATEX GP S 100st,3.79
KIRIET14,KI-RIET PAARD TE-J8 0.5ML STERIEL 2st,1.89
WWSPUI34,WWS TERUMO 2D 20 ML 50 STUKS,3.79
ELASTO14,ELASTOMULL HAFT 4mx4cm 1st,1.95
HONDEN35,HONDENKR CLIC COL 25cm,3.23
ECHO0954,25 ZAKKEN TER BESCHERMING ECHO,4.62
GAZOFI03,GAZOFIX 10cmx4m 1st,2.67
HONDEN04,HONDEKR TRANSCOL 30cm 1st BLAUW,4.59
HONDEN36,HONDENKR CLIC COL 30cm,3.94
HONDEN94,HONDENKR BUSTER CLASSIC TRANSP 15cm,2.64
IDEALB02,IDEALBINDE 8cmx5m CELLO 1st,4.59
FILTER04,BACTERIE VIRAL FILTER 1st,3.94
DIAPASTA00,DIAFARM TANDPASTA VR HONDEN 50ML 1st,2.70
DIAWAX00,DIAFARM PAW-WAX VR HONDEN 50ML TUBE 1st,2.70
HONDEN00,HONDENKR TRANSCOL 12.5cm 1st ORANJE,2.02
OORCOM00,OORCOMPRES BUSTER 12x8cm,2.02
LEUKOP01,LEUKOPLAST 2.50cmx5m 1st OP RING,2.76
DIAKAN01,DIAFARM KANAVIT 100 TABLETTEN,2.76
WIEKGA01,WIEK GAAS STERIEL 1cmx5m,2.76
CANULE89,CANULE ENDO TRACH DOORZ 2MM ZN BALLON,2.73
CANULE890,CANULE ENDO TRACH DOORZ 2.5MM ZN BALLON,2.73
CANULE891,CANULE ENDO TRACH DOORZ 3MM ZN BALLON,2.73
CANULE892,CANULE ENDO-TRACH DOORZ 3.5MM ZN BALLON,2.73
CANULE893,CANULE ENDO-TRACH DOORZ 4MM ZN BALLON,2.73
CANULE894,CANULE ENDO-TRACH DOOR 4.5MM ZN BALLON,2.73
AFZUIG23,SUCTION TIP LARGE CH36 1pc,2.73
AFZUIG24,SUCTION TIP MEDIUM CH28 1pc,2.73
AFZUIG25,SUCTION TIP SMALL CH14 1pc,2.73
PENROS00,PENROSE DRAIN 6mm X 30cm 1st,2.76
PENROS01,PENROSE DRAIN 8mm X 30cm 1st,2.76
PENROS03,PENROSE DRAIN 6mm X 45cm 1st,2.76
PENROS04,PENROSE DRAIN 8mm X 45cm 1st,2.76
PENROS05,PENROSE DRAIN 10mm X 45cm 1st,2.76
INFUSI16,INFUSIESET+BIJSPUIT BAXTER EMC9611 1st,2.82
SPALKV00,SPALK VINGER ALUMINIUM 1.3x500MM 1st,2.82
SPALKG01,SPALK MIDDEL 30cm 1st,2.82
SETVER10,SET STER PAGASLING 20ST,1.39
INFUSI50,INFUSIESET VERLENGSLANG75cmHEIDELBERG1st,0.71
DIAHUI00,DIAFARM VOORHUIDSREINIGER 100ML,3.59
BIOPSY00,BIOPSY PUNCH 4MM 1st,3.59
BIOPSY01,BIOPSY PUNCH 5MM 1st,3.59
BIOPSY02,BIOPSY PUNCH 6MM 1st,3.59
BIOPSY03,BIOPSY PUNCH 8MM 1st,3.59
BIOPSY04,BIOPSY PUNCH 3MM 1st,3.59
BIOPSY05,BIOPSY PUNCH 2MM 1st,3.59
LASTOT05,LASTOTEL VRAC 4cm 20st,3.65
ZETUVI01,ZETUVIT STERIEL 10x20cm 25st,5.82
CANULE120,CANULE ENDO-TRACH DOORZ 3MM ZN CUFF,2.20
CANULE121,"CANULE ENDO-TRACH DOORZ 3,5MM ZN CUFF",2.20
COMPRE03,COMPRES NIET STERIEL 10x20cm 12L 100st,6.80
DRIEHO00,DRIEHOEKSVERBAND MITELLA 1st,1.48
SURFLO00,SURFLO IV CATH 14Gx2 1/2' 64MM ORANJE1st,0.74
SURFLO10,SURFLO IV CATH 16Gx2' 51MM GRIJS 1st,0.74
SURFLO20,SURFLO IV CATH 18Gx2' 51MM GROEN 1st,0.74
SURFLO21,SURFLO IV CATH 18Gx1 1/4' 32MM GROEN1st,0.74
SURFLO22,SURFLO IV CATH 18Gx2 1/2 GROEN 1st,0.74
SURFLO31,SURFLO IV CATH 20Gx1 1/4' 32MM ROZE 1st,0.74
SURFLO33,SURFLO IV CATH 20Gx2' 51MM ROZE 1st,0.74
SURFLO40,SURFLO IV CATH 22Gx1' 25MM BLAUW 1st,0.74
SURFLO50,SURFLO IV CATH 24Gx3/4' 19MM GEEL 1st,0.74
CATHET74,CATH URINE TOMCAT OPEN 1st,0.74
SONDEV05,SONDE VOEDING X-RAY CH4.5 50cm 1st,1.55
SONDEV06,SONDE VOEDING X-RAY CH9 100cm 1st,1.55
SONDEV07,SONDE VOEDING X-RAY CH12 100cm 1st,1.55
HONDEN80,HONDEN FUNCOL 7.5cm DENNE GROEN POOT,1.55
COMPRE01,COMPRES NIET STERIEL 75x75cm 100st,1.55
VENOCA00,VENOCAN IV CATH 22Gx25MM BLAUW 1st,0.77
VENOCA01,VENOCAN IV CATH 20Gx33MM ROZE 1st,0.77
VENOCA02,VENOCAN IV CATH 14Gx55MM ROOD 1st,0.77
VENOCA03,VENOCAN IV CATH 16Gx55MM GRIJS 1st,0.77
VENOCA04,VENOCAN IV CATH 18Gx45MM GROEN 1st,0.77
SONDEE02,SONDE NELATON RUSCH CH18 1st,1.58
INFUSI72,INFUSIE DIALEX+Y BIJSPUITPUNT 225cm 1st,0.80
INFUSI82,INFUSIE DIALEX Y- BIJSPUITP 195cm 1st,0.80
TECHNO01,TECHNOVIT BLOKJES HOUT 1st,0.80
CREPEW00,CREPEWINDSEL 5cmx4m CELLO 1st,0.80
EKGCAR20,EKG PAP 430501 1rol,2.47
EKGPAP00,EKG PAP 410492 1rol,3.24
EKGPAP09,EKG PAP SCHILLER AT-1 Z-FOLD 1st,4.08
EKGPAP10,EKG PAP SCHILLER AT-101 Z-FOLD 1st,4.08
WATTES11,WATTESTAAFJES BAMBOOSTICK 50st,1.64
LASTOT00,LASTOTEL CELLO 6cm 20st,4.94
ZETUVI02,ZETUVIT NT-STER 10X10CM 50ST,4.97
MOLLEL00,MOLLELAST HAFT 8cm X 4m 1st,1.64
MERKST20,MERKSTIFT LB GROEN,0.83
MERKST21,MERKSTIFT LB BLAUW,0.83
EKGCAR22,EKG PAP 410506 1st Z-FOLD,3.39
EKGPAP03,EKG PAP 410491 1rol,4.20
CATHET90,CATH INTROCAN WINGED 14Gx2' ORANJE 1st,0.83
CATHET91,CATH INTROCAN WINGED 16Gx2' GRIJS 1st,0.83
CATHET93,CATH INTROCAN WINGED 18Gx1 3/4' GROEN1st,0.83
CATHET94,CATH INTROCAN WINGED 20Gx1 1/4' ROZE 1st,0.83
CATHET95,CATH INTROCAN WINGED 22Gx1' BLAUW 1st,0.83
CATHET96,CATHETER INTROCAN CERTO 22 G X 1' BLAUW,0.83
CATHET99,CATH INTROCAN 18Gx1 3/4 1st,0.83
COSMOP00,COSMOPORE E 10CM x 8CM 10st,4.17
HANDSC55,HANDSC PEHA-SOFT NITRIL FINO NP XS100st,9.17
HANDSC56,HANDSC PEHA-SOFT NITRIL FINO NP S 150st,9.17
HANDSC57,HANDSC PEHA-SOFT NITRIL FINO NP M 150st,9.17
HANDSC58,HANDSC PEHA-SOFT NITRIL FINO NP L 150st,9.17
HANDSC59,HANDSC PEHA-SOFT NITRIL FINO NP XL 150st,9.17
IDEALH00,IDEALHAFT 6cmx5m 1st,5.86
MONDMA01,MONDMASKERS FOLIODRESS MASK SENSO 50st,7.47
OMNIFI01,OMNIFIX ELASTIC 10CM x 10M 1st,3.39
CREPEW03,CREPEWINDSEL 15cmx4m CELLO 1st,0.83
HONDEN05,HONDENKR TRANSCOL 10cm 1st PAARS,1.73
COMPRE00,COMPRES NIET STERIEL 5x5cm 100st,0.86
CREPE010,PEHA-CREPP E 4cm 20st,3.42
MONDMA02,MONDMASKERS FOLIODRESS LOOP 50ST,3.48
WATTES01,WATTENSTAAFJES BEL PREM 2-ZIJDIG 300st,1.73
WIEKGA02,WIEK GAAS STERIEL 2cmx5m,2.59
NEUSRI30,NEUSRING OMEGA METAAL 52 MM,2.56
INFUVE00,INFUVEIN CATHET 16Gx45mm 1st GRIJS,0.86
BOVIBO03,BOVIBOND HOUTEN HOEFBLOKJES 1st,0.86
EKGPAP06,EKGPAP Z-FOLD FUKUDA FX102101 REF420501,4.47
HANDSC27,HANDSC PEHA-SOFT LATEX NT GP S 100st,8.82
HANDSC28,HANDSC PEHA-SOFT LATEX NT GP M 100st,8.82
HANDSC29,HANDSC PEHA-SOFT LATEX NT GP L 100st,8.82
LASTOT07,LASTOTEL VRAC 8cm 20st,6.11
LASTOT09,LASTOTEL VRAC 12cm 20st,8.82
DEKGLA02,DEKGLAASJES 22x22MM 100st,1.79
EKGCAR19,EKG PAP CARDIOFAX 411450 ROL 1st,6.38
EKGPAP01,EKG PAP 410505 1rol,2.74
LASTOT04,LASTOTEL CELLO 12cm 20st,11.92
PLASTR01,PLASTRONA 12x6cm,15.59
STULPA01,STULPA-FIX NR 2 25M,9.03
WATTEZ10,WATTE ZIG-ZAG 400GR HARTMANN,5.45
COMPRE36,COMPRES OOG EYCOPAD STERIEL 25st,7.55
IDEALH02,IDEALHAFT 8cmx5m 1st,7.36
PEHAFR00,PEHA-FRESH 400ml,6.47
STULPA00,STULPA-FIX NR 1 25M,6.50
WATTEZ00,WATTE ZIG-ZAG 100GR,1.85
HONDEN22,HONDENKR BUSTER CLASSIC MELKWIT 12.5cm,1.85
NEUSRI61,NEUSRING SCHROEF OMEGA NEUSRI40/50,0.92
EKGCAR28,EKG PAP CARDIETTE AR600 Z-FOLD 1st,4.83
TELRAA02,TELKAMER DEKGLAASJES 20x26MM 10st,11.36
ZAKKAD01,ZAK KADAVER ZWART 110x75x100cm 20st,17.42
ECHOGE00,ECHOGEL INSTRULIFE 5L + POMP,11.52
EKGHEA04,EKG HEART MIRROR 3/3D/60G PAPIER 1st,2.86
COMPRE09,COMPRES STERIEL 10x10cm 30x5st 8L,8.68
COMPRE37,COMPRES OOG EYCOPAD NIET STERIEL 50st,8.65
FOLIOD04,FOLIODRAPE 37x45cm 125st,27.71
FOLIOD05,FOLIODRAPE 45x75cm 65st,30.70
FOLIOD21,FOLIODRAPE ZELFKLEV+GAT 75x90cm 40st,35.80
HANDSC21,HANDSC PEHA-SOFT VINYL N ST S 100ST,3.88
HANDSC22,HANDSC PEHA-SOFT VINYL N ST M 100ST,3.88
HANDSC23,HANDSC PEHA-SOFT VINYL N ST L 100ST,3.88
MOLIPA02,MOLIPANTS SOFT X-LARGE 25st,14.41
MUTSOK01,MUTS FOLIODRESS CAP APART 100st,22.82
PLASTR02,PLASTRONA 12x10cm,25.06
ROLTA01,ROLTA SOFT 10CM X 3M,24.29
ROLTA02,ROLTA SOFT 15CM X 3M,23.89
SETVER05,SET STER VERZOR VELD+PINCET+5D 108st 6%,21.15
STULPA03,STULPA-FIX NR 4 25M,16.08
HANDSC480,HANDSC KRUTEX SOFT LARGE 100st,8.56
TENSOM10,TENS OMRON 2 PADS VOOR RELAXATIETOESTEL,10.50
MESO22,"MESOTHERAPY NEEDLE 27G / 0,40 X 4 MM",13.33
MESO25,"MICROINJECTION NEEDLE 30G / 0,30 X 4 MM",15.45
MESO27,"MICROINJECTION NEEDLE 30G/0,30X13MM",13.33
SURFLO80,SURFLO WINGED+BIJSPUITPOORT 14GX45MM 1st,0.95
SURFLO81,SURFLO WINGED+BIJSPUITPOORT 16GX45MM 1st,0.95
SURFLO82,SURFLO WINGED+BIJSPUITPOORT 17GX45MM 1st,0.95
SURFLO83,SURFLO WINGED+BIJSPUIT 18GX45MM GROEN1st,0.95
SURFLO84,SURFLO WINGED+BIJSPUIT 20GX32MM ROZE 1st,0.95
SURFLO85,SURFLO WINGED+BIJSPUIT 22GX25MM BLAUW1st,0.95
SCHEDE58,SCHEDE LINER PLAST COLORADO 25ST,22.59
EKGCAR27,EKG PAP FUKUDA FCP11 430631 1rol,4.89
CATHET970,CATHET FOLEY 20FRx65cmMET BALLON 30cc,54.98
AUTOCL09,AUTOCLAAFROL 5cmx200m 1st,23.48
FOLIOD02,FOLIODRAPE INSTR ZAK 43x38CM 40st,37.64
FOLIOD06,FOLIODRAPE 150x200cm 15st,43.76
FOLIOD10,FOLIODRAPE 75x90cm 35st,25.48
FOLIOD11,FOLIODRAPE 45 X 75 CM 65ST. +GAT,30.38
FOLIOD31,FOLIODRAPE ZELFKLEVEND 45x75cm 60st,34.38
IDEALH01,IDEALHAFT 10cmx5m 1st,8.83
LASTOD02,LASTODUR STRONG 10cmx7m 1st,6.95
MOLICA03,MOLICARE SOFT EXTRA XL 3*30st,63.76
MOLICA05,MOLICARE SOFT SUPER S 3*30st,54.02
MOLICA12,MOLICARE MOBILE LARGE 4x14st,57.64
MUTSOK00,MUTS FOLIODRES CAP RONDO 100st,17.94
OMNIPL00,OMNIPLAST 2.5CM x 9M 12st,23.73
ONDERL10,ONDERLEGGERS MOLINEA PLUS 40x60cm 150st,27.70
ONDERL13,ONDERLEGGERS MOLINEA PLUS 60x90cm 120st,43.94
ONDERL14,ONDERLEGGER MOLINEA L PLUS60 X 60cm120st,27.82
RHENAC01,RHENA CAST 10CM X 3.6M 10RLN,80.77
SETVER13,SET STER VERZOR VELD+PINCET+5K 108st 6%,13.64
SETVER14,SET STER VERZOR VELD+PINCET+5K 108st21%,40.89
STULPA04,STULPA-FIX NR 5 25M,19.55
MAGNEE01,MAGNEET KOOI GROOT MODEL 1st,0.98
LUGOLG00,LUGOL-GRAMCOLOR 1L MICROSCOPIE,41.97
AEROSO02,AEROSOLMASKERSET LIFECARE VR VOLW 5st,27.88
AEROSO03,AEROSOLMASKERSET LIFECARE VR KIND 5st,27.88
CYTOBR00,CYTOBRUSH CELLTIP AFSTRIJK NT-STER100st,21.97
AFSLUI00,AFSLUITDOP MLL/FLL ROOD 100st,30.00
INCISI00,INCISIE FOLIE 196/149x321 10st,122.03
KIFILT01,KI FILTER NYLON COLORADO 25 ST,53.68
EKGCAR29,EKG PAP CARDIOFAX 9010/9020 Z-FOLD 1st,7.17
SPIROM02,MONDSTUKKEN VR SP-150/250 10st,36.36
STERIDR06,STERIDRAPE 150x170cm 15st,76.79
INFUSI17,INFUSIESET BAXTER 185cm+DRUPPELK 1st,1.02
INFUSI49,INFUSIESET VERLENGSL 140cmHEIDELBERG1st,1.02
ASPHAL00,ASPHALIN B TABLETS/PARAFORMAL60st,106.82
DIFFQU07,DIFF-QUICK 1 SOLUTION 2.5L ROOD,53.32
DIFFQU08,DIFF-QUICK 2 SOLUTION 2.5L BLAUW,53.32
AUTOCL08,AUTOCLAAFROL 15cmx200m 1st,56.06
AUTOCL11,"AUTOCLAAFROL 7,5cmx200m 1st",32.58
AUTOCL12,AUTOCLAAFROL 25cmx200m 1st,121.97
CENTRI14,HEMATOCRIET CAP BUISJES 1.4x75mm 100st,28.79
PROOPH01,PRO-OPTHA PUNTVORMIG 200st,90.15
STERIL11,STERILISATIEROL 7.5CM X 100M,40.15
STERIL12,STERILISATIEROL 10CM X 100M,52.27
STERIL13,STERILISATIEROL 15CM X 100M,83.33
STERIL14,STERILISATIEROL 20CM X 100M,86.36
STERIL15,STERILISATIEROL 58CM X 100M,103.79
TONOPE02,TONOPEN COVERS 150st,136.36
